#{"t_start": 1774437969.531529, "env_id": "None"}
r,l,t
-9.0,100,621.0967
-8.0,100,621.761802
-7.0,100,622.432431
-9.0,100,623.11858
-4.0,100,623.784267
-5.0,100,624.446347
-4.0,100,625.121334
-9.0,100,625.802351
-11.0,100,626.503537
-7.0,100,627.198984
-6.0,100,627.893871
-100.0,100,628.552838
-6.0,100,629.247304
-6.0,100,629.93713
-3.0,100,630.599248
-4.0,100,631.267422
-6.0,100,631.959495
-8.0,100,632.624604
-8.0,100,633.281293
-100.0,100,634.065002
-5.0,100,634.738296
-2.0,100,635.390897
-5.0,100,636.030592
-12.0,100,636.66717
-4.0,100,637.272165
-3.0,100,637.891376
-10.0,100,638.527636
-2.0,100,639.158427
-6.0,100,639.755052
-9.0,100,640.400102
-2.0,100,641.161182
-5.0,100,641.855358
-11.0,100,642.547122
-7.0,100,643.248443
-5.0,100,643.933806
-8.0,100,644.61417
-6.0,100,645.28909
-6.0,100,645.95378
-7.0,100,646.652862
-6.0,100,649.79571
-7.0,100,650.573633
-8.0,100,651.340746
-3.0,100,652.03541
-3.0,100,652.725189
-8.0,100,653.482525
-10.0,100,654.146724
-9.0,100,654.813859
-5.0,100,655.492786
-4.0,100,656.217254
-4.0,100,656.894202
-5.0,100,657.568033
-7.0,100,658.316453
-10.0,100,659.204704
-5.0,100,659.978005
-4.0,100,660.761323
-5.0,100,661.547332
-4.0,100,662.334068
-5.0,100,663.127689
-7.0,100,663.947721
-3.0,100,664.595895
-3.0,100,665.301579
-8.0,100,666.169758
-9.0,100,666.813663
-9.0,100,667.507969
-6.0,100,668.215998
-5.0,100,668.931777
-3.0,100,669.556876
-5.0,100,670.169183
-4.0,100,670.818263
-7.0,100,671.433594
-2.0,100,672.04429
-11.0,100,672.643341
-5.0,100,673.262428
-5.0,100,673.870742
-5.0,100,674.47759
-4.0,100,675.106678
-8.0,100,675.735131
-2.0,100,676.409202
-7.0,100,677.064248
-3.0,100,677.67603
-10.0,100,678.327552
-7.0,100,678.939737
-8.0,100,679.572948
-5.0,100,680.17691
-4.0,100,680.880756
-6.0,100,681.603669
-8.0,100,682.247968
-7.0,100,682.939569
-7.0,100,683.546864
-7.0,100,686.609412
-9.0,100,687.23166
-8.0,100,687.846675
-5.0,100,688.547324
-7.0,100,689.188995
-4.0,100,689.864472
-8.0,100,690.498121
-8.0,100,691.084417
-6.0,100,691.734275
-8.0,100,692.395487
-5.0,100,693.021991
-6.0,100,693.680091
-8.0,100,694.27567
-5.0,100,694.85336
-5.0,100,695.451357
-6.0,100,696.040477
-7.0,100,696.642076
-6.0,100,697.221466
-3.0,100,697.81565
-12.0,100,698.41281
-6.0,100,699.034921
-8.0,100,699.649006
-5.0,100,700.225524
-3.0,100,700.815217
-5.0,100,701.401612
-5.0,100,701.988342
-6.0,100,702.575295
-4.0,100,703.265115
-10.0,100,703.856501
-3.0,100,704.440521
-9.0,100,705.022289
-6.0,100,705.612553
-10.0,100,706.201076
-10.0,100,706.788526
-10.0,100,707.37112
-10.0,100,707.957111
-3.0,100,708.55093
-3.0,100,709.133553
-2.0,100,709.71616
-2.0,100,710.304396
-13.0,100,710.897618
-5.0,100,711.564554
-7.0,100,712.222747
-12.0,100,712.806377
-8.0,100,713.391654
-4.0,100,713.967719
-8.0,100,714.5463
-6.0,100,715.121121
-5.0,100,715.706116
-8.0,100,716.280591
-5.0,100,719.122296
-7.0,100,719.720439
-2.0,100,720.307424
-8.0,100,720.898188
-3.0,100,721.483437
-5.0,100,722.068743
-2.0,100,722.73038
-6.0,100,723.314664
-7.0,100,723.900092
-5.0,100,724.503806
-4.0,100,725.09333
-8.0,100,725.681707
-8.0,100,726.266606
-12.0,100,726.84679
-5.0,100,727.430672
-7.0,100,728.015918
-2.0,100,728.605368
-3.0,100,729.190906
-3.0,100,729.778787
-7.0,100,730.447446
-3.0,100,731.028296
-8.0,100,731.62181
-7.0,100,732.201997
-9.0,100,732.788017
-7.0,100,733.48371
-4.0,100,734.076321
-3.0,100,734.662324
-3.0,100,735.320424
-5.0,100,735.982243
-4.0,100,736.604682
-7.0,100,737.218066
-5.0,100,737.850615
-8.0,100,738.650104
-6.0,100,739.389561
-4.0,100,739.977449
-2.0,100,740.582893
-12.0,100,741.162578
-6.0,100,741.74037
-3.0,100,742.322135
-3.0,100,742.902502
-8.0,100,743.488143
-7.0,100,744.066714
-5.0,100,744.675069
-100.0,100,745.258403
-7.0,100,745.845735
-9.0,100,746.426175
